text,label
Khóc luôn rồi đó 🤭🤭🤫🤭🤭🙁🙁🙁🙁🙁,5
,5
"bộ phim này sai với luật nhân quả . nam chính đã làm việc tốt , chẳng những ko dc quả tốt mà còn truốt lấy bi kịch",2
,
Đúng là hay nhất mọi thời đại. Có ai khóc ko? Còn mik khóc muốn chết,5
,
1 con người vô tâm như tôi cũng phải rơi lệ ☺️,5
Tôi muốn khóc 😭,4
Tôi đã khóc rất nhiều  😭😭,5
,
,
tui mất 1 thùng giấy,5
phim hay quá đến nỗi tôi khóc tràn đầy nước lun á tội nam chính bị vu oan là kẻ hãm hại trẻ con😭😭😭😭😭😭,5
,
,
,
,
"bắn chết ng ta rồi còn xử oan sai gì nữa , huhu . thật bất công mà 😔",3
Ủa rồi ông ba chết hay sống,3
tui đã khóc vì cảm động 😭😭 tội ông bố quá đi 😭😭,5
Em coi muốn khóc luôn ạ,4
cảm động quá,4
Tôi đã bị oan nên tôi đã hiểu cảm giác đó mà tôi đã qua lất hiểu cảm giác này mà nhưng tôi koi phim mà đã khóc lấy nhiều🙂🙂🙂,5
,
Khóc như mưa :),5
"Hic hic 😭, bộ phim có ý nghĩa",4
Tôi cũng chẳng nén được nỗi xúc động và cảnh sát sẽ rơi vào địa ngục mãi mãi lùn á,4
Nghe cảm động đến muốn chia sẻ phim và khóc hết một cái khăn tắm đấy,5
,
Ừ cảnh sát gì mà ác như phạm tội thì đáng ra cảnh sát cũng nên bắt vào ngục xong nếu ko nhận tội thì còn gái sẽ bị chết. Sợ khủng khiếp luôn á!,3
,
,
,
,
Ko dừng được nước mắt,5
,
,
,
,
,
,
,
Tôi khóc vì phim ý nghĩa,5
Phim này quá cảm động luôn ý khóc ra nước mắt rồi,5
Tui muốn khóc luôn!😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥,4
cảm ơn người làm phim này tôi rất vui,4
,
"em xem lúc trước thì hài, nhưng đoạn sau thì rơi nước mắt",5
,
,
,
khi tui xem kiểu : ok ko hay....,2
Tôi cười vì cái lúc mà cả đám nhét bánh mì :),4
Hai cha con cảm động quá,4
,
,
Xem mà t tức vãi nồi :__(,2
Xem xong muốn khóc luôn tội ông bố,4
,
,
,
,
cuộc đời đúng là bất công,3
Khóc quá trời luôn,5
tôi thật sự khóc rồi,5
tôi rơi nước mắt luôn rồi,5
Em xem mà em chảy nước mắt,5
Phim này coi xong khóc luôn 😢😢😢😢😢,5
cảm động quá em coi mà em khóc luôn á,5
Xem mà khóc,5
Chảy nước mắt mà xúc động quá khóc luôn,5
Cảm động muốn khóc😢😢😢😢😢😢,4
coi phim này 10 lần rồi mà vẫn khóc,5
Con Người Mới Là Thứ Nguy Hiểm Nhất Hành Tinh!,3
,
,
,
,
,
,
,
"huhu khóc như chưa từng khóc lun tội ông bố,cx tội con của ông bố lun vì k bt bố mình bị mang đi xử tử",5
Bộ phim làm tui chảy nước mắt không ngưng luôn .·´¯`(>▂<)´¯`·.,5
,
,
,
,
"ko hiểu sao coi xong khóc rưng rưng  😢😭😭😭 nhìn đứa bé ngây thơ , người bố  lúc đầu tưởng bị giết 😢😢😢lấy lại đc công lý",4
,
,
,
,
,
Lúc xem fim này tôi đã khóc hết nước mắt luôn.😭😭😭,5
,
tôi đã khóc vì nó quá cảm động,5
bộ phim thật cảm động 😭😭😭😭,
Đạo Chúa là như thế. Những đó họ chết oan nghĩa rằng họ là con Thiên Chúa. Còn những người giàu có ham lấy của người nghèo và giết họ và họ sẽ gặp rắc rối.,3
,
lần đầu tiên tui khóc đó,5
tui xem mà tui khóc luôn,5
,
tui xem mà tui muốn khóc á,4
,
,
Tội ngiệp ông bố quá đã phải chịu oan mà còn bị đánh. Ông thẩm phán vì giữ chức mà làm như vậy đúng là con một con ngươi khốn nạn.Xem xong phim mà cảm động khóc hết nước mắt luôn!,5
,
,
,
,
trước khi làm việc gì đó thì xem cái đã chỉ vì vài cái tiền dơ bẩn mà lấy đi 1 mạng người oan ức.,3
Thật cảm động ! Tình phụ tử này sẽ không bao giờ phai 🥺🥺🥺,4
Em xem phim này khóc 2 ngày vì quá ý nghĩa,5
,4
Giá như đây chỉ là 1 bộ phim tình cảm có hồi kết và kết thúc có hậu.,3
,
Nước mắt tôi rơi...,5
phim cảm động xem đến cái đoạn ông kia bẻ lái xin cái bánh mì mà phì cười,4
Ông giám đốc vì nghĩ mình giàu là ai cũng phải nghe lời mình à,3
,
,
"Phim cảm động quá , tôi còn phải khóc",5
"Ultr, coi xong phải lau sàn dù ko mưa :(((",5
^^tội ông bố quá,3
Có thể nào cảm động hơn đc ko?????😭😭😭,4
"xem muốn khóc luôn,huhu",4
Quá cảm động!!!!!😭😭😭😭,4
Coi mà rơi nước mắt luôn Á,5
Tôi xem mà muốn khóc,5
Tôi khóc luôn,5
Coi bộ phim này mà muốn khóc luôn rồi,4
Tôi khóc rồi,5
Khóc lun 😭😭😭,5
Cảm động quá,4
Hết một bịch khăn giấy rồi nè đền đi,5
,
,
cảm động quá xem xong rồi muốn khóc mà khóc luôn rồi còn đâu,5
,
,
Thương 2 bố con quá. 😭,4
,
,
,
,
Em đã khóc rất nhiều vì phim quá hay 😭😭😭😭😭,5
Tôi cảm động và nước mắt đã rơi 😭😭😭,5
,
Hay quá! Nghe mún khóc á,4
,
,
,
,
,
,
Phim gì mà hay vậy.,4
"Cảm động quá, bộ phim thật ý nghĩa",4
phim buồn quá huhu,4
"Xem một lần rùi , giờ xem lại tui đã khóc ko kìm được nước mắt 😢 ,",5
Bùn nhất vì đây là chuyện có thật huhu,4
,
,
,
,
,
,
đúng là lòng dạ con người ác nhơn ác đức mà tui coi tui khóc luôn,5
,
,
,
,
mấy người kia không đáng làm con người,3
phim xem rơi nước mắt khắp căn phòng,5
,
Tui khuyên mọi ng không nên xem phim này vì mọi ng xem thì sẽ tốn chục hộp giấy .....lời khuyên từ một con vì hiếu kì mà xem r tốn 5 hộp khăn giấy để lau nc mắt,5
Lòng dạ con người ác quá :(((,3
thật tội nghiệp,3
phim rất hay nhưng tôi vẫn chưa khóc :V,4
Em khóc luôn rồi 😭,5
muốn khóc luôn ý 😊,4
Huhu vừa xem vừa khóc luôn,5
phim cảm động quá!,4
,
Bộ phim làm tôi phải rơi lệ😢💯,5
mình khóc thành suối luôn rồi,5
,
,
,
,
thua án tử xong minh oan thì cũng chỉ để người dân hiểu chứ cũng chẳng thể nào lấy lại đc mạng sống con người,3
,
,
,
,
,
Chưa bao h xem phim mà khóc trừ doraemon và có lẽ đây là bộ phim lần thứ 2 mình khóc thật sự rất cảm động 🥺🥺😭.,5
xem mà phải khóc đến nỗi  không thể quên,5
Xúc động quá,4
,
ông bố vì con mà chết,3
xem đến đoạn cuối tui đã khóc😭😭😭hết nước mắt😭,5
,
,
"Tôi đã bật khóc khi xem bộ phim này và đây là lần đầu tiên tôi khóc vì xem fim. Rất hay, rất ý nghĩa và rất xúc động không kìm nén được cảm xúc😭",5
Phim hay ý nghĩa lắm,4
Phim rất cảm động,4
,
,
,
,
,
Bộ phim trên có thể nói là sự thật ko quan trọng  chỉ những người giàu có quyền . Thật vô lý đến cả cảnh sát và luật sư đều là những người tìm ra sự thật và công lý cũng vì phục tùng người có quyền   mà bẻ cong sự thật,3
,
,
,
Ủa trơn trượt cũng bị ngã chết à. Phim xàm,1
,
,
Tôi dám chắc bộ phim lấy đi bao nhiêu nước mắt ng xem . phim hay cảm động ý nghĩa nhân văn,5
,
,
"Chết gì,người ta dùng kĩ sảo khi nam chính bị đâm,đang diễn chứ có ai chịu làm phim mà phải hy sinh",2
,
Tình cảm cha con thiệt là cảm động,4
,
,
,
,
tức cái thằng giám đốc ghê ta,3
Ko hiểu sao em chưa bao giờ cảm động như lúc này☺️,5
,
,
,
,
Phim rất hay vả cảm động hết cả bịch giấy,5
coi mà rơi cả nước mắt luôn huhu xúc động quá,5
Phim cảm động rớt nước mắt 😭😭😭😭😭😭😭😭😭😭,5
"tôi đã khó chịu vì tên giám đốc,luật sư và bọn thảm phán",2
"Ngang trái, cuộc đời nào có công bằng :(",3
Tui rưng rưng nước mắt khi xem đoạn cuối của video,4
"Cảm động?? Buồn?? Thế giới này vốn như vậy mà, mạnh thì sống, giàu thì quyền lực họ nói gì chả đúng, trên thế giới này mỗi ngày chả vậy. cảm động, đau buồn cũng không giúp được những người như thế, chỉ có thể im lặng mà sống tiếp. Có lẽ tôi nói hơi phủ phang thì nghĩ mà xem có vậy thật không.",3
xem phim này mấy lần mà đều khóc như mưa.,5
Muốn khóc quá,4
chẳng sao tui xem phim cảm động mà tui ko khóc nhỉ?😕😕😓😓,4
"Vừa buồn vừa tức, tôi mà gặp bọn cảnh sát đó thì tui cắt tiết, nhìn mà tức nổ não",4
,
"phim hay mà buồn quá, khóc cảnh 2 bố con chia tay lần cuối",5
,
,
,
,
,
,
,
,
,
,
,
,
,
Trời ơi xem xong khóc như mưa luôn,5
,
,
,
,
,
,
,
,
,
Em coi cảnh cuối em khóc luôn,5
,
coi xong trong lòng thì nghe giống có một suối nước mắt chảy với tốc độ bàn thờ !😭😭😭,5
,
,
,
,
,
,
,
,
Trời hai dòng lệ đã tuôn trào,5
,
,
,
,
,
,
,
"tội tới quá, nguyên căn nhà ngập nước  😭😭😭",5
,
,
tôi chưa khóc nhưng phim vẫn quá nghĩa,4
,
,
Tôi đã khóc tại vì bộ phim quá cảm động 😌😌 tôi cũng có bố mà bố vào giam tui biết làm gì cầm súng bắn cảnh sát à 😁😁😁😁 hi nhưng ai biết bắn đâu ta :)),5
Khóc luôn rồi  tội hai bố con kia quá đi thôi,5
,
,
huhu em khóc 🥺🥺 quá trời luôn 🥺🥺 phim hay thật 😘💕💕,5
Tôi coi xong bộ phim này nước mắt k ngừng rơi đúng là 1 bộ phim ý nghĩa,5
,
Tôi chưa từng khóc nhưng nước mắt tự rơi phim quá cảm động,5
phim này xem 1000 lần mà khóc hoài buồn quá ;(,5
Phim coi muốn khóc luôn đúng là có ý nghĩa,4
tôi xem rớt nước mắt😭😭😭😭,5
,
,
,
,
"Phim quá ý nghĩa, quá cảm động 😭😭😭",4
Phìm này tui xem lâu rồi nhưng xem lại vẫn thấy thương ông bố vì bị oan,4
Ko phải lúc nào cảnh sát điều công bằng,3
,
,
,
,
,
,
ở xã hội này có tiền có quyền là có tất cả luật pháp chỉ để tượng trưng mà thôi,3
Bộ phim này phản ánh lên sự thật tàn khóc của xã hội😥😥Một người ko cảm xúc như tôi cx phải khóc,5
,
"Luật pháp thế này là dở r, mua đc cả quan tòa",2
"Ông bố này ngây thơ nên bị mấy người kia buộc tội oan, tội ông bố quá !😔😔😔",3
Huhu thật ý nghĩa chỉ vì một hiểu lầm mà lại…,4
,
,
,
,
,
,
,
,
,
,
,
,
,
,
Phim ý nghĩa vãi. Khóc luôn,5
,
Tình cha con là thế đó vì con mình châp nhận hết,4
cảm đổng ko thể nói lên lời cảm ơn vui phim vì đã làm  video này 😭😭😭,4
,
,
Đúng là xã hội,3
,
"sau khi xem xong thì tôi nghĩ cảnh sát còn kinh khủng, dối trá hơn mafia",3
,
,
,
,
Tội ông bố quá bị oan xem xong khóc muốn chết luôn tui thích mấy phim này nè vừa hay vừa í nghĩa cảm động ☺️,5
bộ phim này đã cướp hết nước mắt của tôi,5
Hay quá cảm đọng gê 🥺🥺🥺,4
mình xem phim này còn xúc động,4
,
,
,
xem xong phim này thấy vừa nên làm người giàu mà vừa ko nên,3
,
,
,
Xem lại lần 2 vẫn khóc như mưa😞,5
quá cảm động đến nỗi phát khóc luôn,5
,
,
Hay đến khóc luôn😭,5
,
,
,
,
Tôi tức cái bà kia chưa tìm hiểu nữa mà đã hiểu lầm,3
,
Xã hội luôn là vậy có tiền là có tất cả. Ko tiền nói đúng cũng thành sai.,3
,
,
,
,
,
,
,
,
,
,
,
,
,
Mình xem xong mà sao không thấy khóc vậy ta,3
,
,
,
,
,
,
,
,
,
,
,
,
Phim hay tới nỗi anh khóc hoài luôn đúng là tình cảm của hai bố con xem xong rồi lại rơi nước mắt,5
,
,
,
,
,
Mình lần đầu tiên mình xem phim này mình đã khóc vì xúc động,5
,
,
,
,
,
,
,
,
,
,
,
"Cảm động quá, lau nước mắt hết 1 bịch thăn giấy",5
,
,
,
,
,
,
,
coi cái này xong cảm động quá luôn nhưng cảnh sát thì hết tin tưởng.,4
cảm động tình cha con,4
Phim thứ 2 khiến tui khóc :(,5
Đến phút cuối em suýt khóc luôn,4
,
,
,
,
,
,
,
,
,
,
Không biết công lý ở đâu,3
,
,
,
,
,
,
,
,
,
,
,
,
"Phim quá hay, khóc suốt nửa phim, xem phim mà thấm thía 😢. Có lẽ sẽ không dám xem lại lần 2 vì quá buồn",5
,
,
"Nội mình đã mất được gần 1 tuần rồi, tuy mình không hối hận gì vì đã bên nội từ bé tới giờ. Nhưng chính vì vậy mà bây giờ mình luôn mong muốn có thể bên nội thêm giây phút nữa",4
Đời nào cx vậy phụ nữ luôn luôn chịu thiệt thòi . 1 câu hỏi mà không bao giờ mình giải đáp đc là tại sao các bà mẹ không bao giờ lo cho con gái hơn con trai . Trog khi mình cx đã làm mẹ và mình sẽ không bao giờ để con gái mình phải chịu ấm ức vì bị đôi xử bất công . Mình rất hiểu cảm giác đó nó đau và uất đến thế nào😊,4
"phim hay thật, rất đời và thực tế, hi vọng Việt Nam mình cũng có những thước phim đời như thế hơn là mấy phim nhảm như bộ tứ báo thủ😂",4
"Mình xem phim này 2 lần và lần nào cũng khóc. Thấy review trên youtube mà sợ không dám bấm vô, hôm nay mình nghĩ mình sẽ quên nhưng mà cứ những hình ảnh, câu chuyện của mình thì mình vẫn tuôn lệ như bình thường T.T.",5
"Xem xong film này đoạn cuối mà khóc lụt như mưa, giờ ngồi nghe lại phê phim vẫn khóc. Cái đoạn cuối nó in vào đầu :(((",5
Mới được xem phim này ở lễ hội điện ảnh Châu Á ở Thụy Sĩ. Cả rạp Tây Ta gì cũng khóc sưng mắt. Phim nhẹ nhàng mà rất tinh tế và sâu sắc.,5
"Mình đã bật khóc nức nở khi bà ngoại bị cơn đau hành hạ, mong muốn ba mẹ hãy đưa mình đi. Mình nhớ lại ông ngoại của mình đã phải chịu đau như thế khi mắc ung thư tuyến tụy. Gia đình trong phim cũng nhiều nét giống gia đình mình lắm. Mẹ mình là con gái út, có 2 người anh trai, nhưng một người mình gọi là bác, còn một người mình gọi là cậu. Ông bà ngoại mình cũng thiên vị con cả và cháu đích tôn nhất. Bác mình làm nhà nước, chức lớn nên gia đình rất giàu có, sung túc, nhưng ông bà lại còn cho bác một miếng đất rất to để làm ăn, cho cháu đích tôn (không lo học hành gì) thêm một miếng đất khi ông mất nữa. Cậu mình và mẹ mình thì được chia cho mỗi người miếng bé tý, đã thế lại còn bị ông bác lấn qua lấn lại. Cậu mình làm tài xế, công việc vất vả, không ổn định như bác, lại bị tai nạn trong lúc làm việc nên chân bị khập khiễng cả đời. Mẹ mình là mẹ đơn thân một nách nuôi hai đứa con từ khi tụi mình 1-2 tuổi. Từ nhỏ, mình và em trai đã được ông bà chăm sóc, bảo bọc rất nhiều, hàng tháng ông bà còn phụ đỡ tiền cho mẹ nuôi 2 chị em ăn học. Mình thương và biết ơn ông bà lắm. Lúc ông bị bệnh, bác mình không chăm ông, chưa từng đút cho ông một bữa ăn nào. Ông dưỡng bệnh ở nhà mẹ mình, cậu thì bỏ công việc để lên nhà mình chăm sóc ông cùng mẹ. Tới lúc ông mất thì bà ngoại ở nhà với mẹ mình. Nhưng mà lúc nào trong lòng bà ngoại, con trai cả của bà vẫn là nhất. Mẹ mình và cậu chẳng là gì. Nhiều lúc mình nghĩ cũng tủi thân cho mẹ lắm. Nhưng đôi khi nhớ lại sự nuông chiều ông dành cho mẹ mình, và những sự quan tâm, dặn dò ông dành cho mình trước khi mất, mình lại cảm thấy ấm lòng. Mong ông an nghỉ. Mong bà ngoại sống lâu trăm tuổi, khỏe mạnh và thương mẹ mình hơn, đừng ""ngốc"" mà đặt tình yêu sai chỗ như bà ngoại trong phim.",5
